Player,#,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_TklW,Performance_Int,Performance_OG,Performance_PKwon,Performance_PKcon,match_date,home_team,away_team,score,match_url,stat_type,squad_side,Birthdate
Ivan Martin,23,ESP,Defensive Midfielder,26-066,45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,home,2/13/1999
Portu,24,ESP,Forward / Midfielder,32-335,45,0,0,0,0,1,1,0,0,0,1,1,5,2,0,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,home,5/20/1992
Miguel Gutierrez,3,ESP,Left Back,23-268,90,0,0,0,0,2,1,0,0,1,1,1,8,0,0,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,home,7/27/2001
Daley Blind,17,NED,Centre-Back,35-043,90,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,home,3/9/1990
Ladislav Krejci,18,CZE,Centre-Back,26-001,90,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,home,4/20/1999
Alejandro Frances,16,ESP,Right Back,22-263,67,0,0,0,0,0,0,1,0,3,1,0,1,3,1,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,home,8/1/2002
David Lopez,5,ESP,Defender / Midfielder,35-194,23,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,home,10/9/1989
Paulo Gazzaniga,13,ARG,Goalkeeper,33-109,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,home,1/1/1992
16 Players,,,,,990,1,0,0,0,11,5,3,0,13,10,5,35,13,2,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,home,
Cucho,19,COL,Forward,26-001,90,0,0,0,0,3,1,0,0,1,1,0,0,0,1,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,away,4/20/1999
Abde Ezzalzouli,10,MAR,Attacking Midfielder,23-125,88,0,1,0,0,5,3,0,0,2,4,0,0,2,1,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,away,12/16/2001
Sergi Altimira,16,ESP,Midfielder,23-239,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,away,8/25/2001
Isco,22,ESP,Attacking Midfielder,33-000,59,1,1,0,0,1,1,0,0,3,2,0,4,1,0,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,away,4/20/1992
Giovani Lo Celso,20,ARG,Forward / Midfielder,29-012,31,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,away,4/8/1996
Antony,7,BRA,Attacking Midfielder,25-056,77,1,0,0,0,4,2,0,0,1,0,0,3,0,1,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,away,2/24/2000
Jesus Rodriguez,36,ESP,Midfielder,19-151,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,away,11/21/2005
Pablo Fornals,18,ESP,Defensive Midfielder,29-058,77,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,away,2/21/1996
William Carvalho,14,POR,Midfielder,33-014,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,away,4/6/1992
Johnny Cardoso,4,USA,Defensive Midfielder,23-213,90,1,0,0,0,3,2,0,0,1,0,0,0,0,1,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,away,9/20/2001
Romain Perraud,15,FRA,Left Back,27-211,90,0,1,0,0,0,0,1,0,1,1,0,2,1,1,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"San Sebastián, Spain",summary,away,9/22/1997
Natan,6,BRA,Centre-Back,24-074,90,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"Las Palmas, Spain",summary,away,2/5/2001
Marc Bartra,5,ESP,Centre-Back,34-096,90,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"Las Palmas, Spain",summary,away,1/15/1991
Aitor Ruibal,24,ESP,Right Back,29-030,45,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"Las Palmas, Spain",summary,away,3/21/1996
Hector Bellerin,2,ESP,Defender / Midfielder,30-033,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"Las Palmas, Spain",summary,away,3/19/1995
Adrian,13,ESP,Goalkeeper,38-108,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"Las Palmas, Spain",summary,away,1/3/1987
16 Players,,,,,990,3,3,0,0,17,9,2,0,11,13,0,12,5,13,0,,,"Monday April 21, 2025",Girona,Real Betis,3-Jan,"Las Palmas, Spain",summary,away,
Hugo Duro,9,ESP,Forward,25-163,90,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,home,11/10/1999
Diego Lopez,16,ESP,Attacking Midfielder,22-344,83,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,home,5/13/2002
Francisco Perez,23,ESP,Midfielder,22-225,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,home,9/9/2002
Domingos Andre Ribeiro Almeida,10,POR,Attacking Midfielder,24-327,53,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,home,5/29/2000
Rafa Mir,11,ESP,Forward / Midfielder,27-308,37,0,0,0,0,2,1,0,0,1,0,0,1,0,1,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,home,6/18/1997
Luis Rioja,22,ESP,Attacking Midfielder,31-188,90,0,1,0,0,2,2,0,0,0,2,0,13,0,1,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,home,10/16/1993
Javier Guerra,8,ESP,Defensive Midfielder,21-344,90,1,0,0,0,4,2,0,0,0,0,0,2,1,0,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,home,5/13/2003
Enzo Barrenechea,5,ARG,Defensive Midfielder,23-335,83,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,home,5/22/2001
Jose Luis Garcia Vaya,18,ESP,Midfielder,26-254,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,home,8/11/1998
Jose Luis Gaya,14,ESP,Left Back,29-332,90,0,0,0,0,1,1,0,0,1,1,0,9,2,0,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,home,5/25/1995
Cristhian Mosquera,3,ESP,Centre-Back,20-299,90,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,home,6/26/2004
Cesar Tarrega,15,ESP,Centre-Back,23-055,90,0,0,0,0,0,0,1,0,2,1,0,0,5,0,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,home,2/25/2002
Dimitri Foulquier,20,FRA,Right Back,32-030,90,0,0,0,0,1,0,0,0,0,1,1,3,2,1,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,home,3/23/1993
Giorgi Mamardashvili,25,GEO,Goalkeeper,24-205,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,home,9/28/2000
14 Players,,,,,990,1,1,0,0,16,7,2,0,7,7,1,35,11,6,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,home,
Roberto Fernandez,2,ESP,Forward,22-293,90,0,0,0,0,2,1,0,0,1,1,1,0,0,0,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,away,7/3/2002
Javi Puado,7,ESP,Attacking Midfielder,26-332,86,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,away,5/25/1998
Alvaro Tejero,12,ESP,Defender,28-276,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,away,7/19/1996
Edu Exposito,8,ESP,Attacking Midfielder,28-264,69,0,1,0,0,1,0,0,0,0,0,0,4,2,1,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,away,7/31/1996
Pere Milla,11,ESP,Forward / Midfielder,32-211,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,away,9/22/1992
Jofre,17,ESP,Attacking Midfielder,23-309,69,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,away,6/17/2001
Antoniu,31,ESP,Midfielder,22-229,21,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,away,9/5/2002
Pol Lozano,10,ESP,Defensive Midfielder,25-198,82,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,away,10/6/1999
Alex Kral,20,CZE,Midfielder,26-338,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,away,5/19/1998
Urko Gonzalez,19,ESP,Defensive Midfielder,24-033,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,away,3/20/2001
Carlos Romero,22,ESP,Left Back,23-175,90,0,0,0,0,1,0,1,0,1,1,0,1,3,2,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,away,10/29/2001
Leandro Cabrera,6,URU,Centre-Back,33-309,90,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,away,6/17/1991
Marash Kumbulla,4,ALB,Centre-Back,25-073,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Las Palmas, Spain",summary,away,2/7/2000
Omar El Hilali,23,MAR,Right Back,21-222,90,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Almería, Spain",summary,away,9/12/2003
Joan Garcia,1,ESP,Goalkeeper,23-353,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Almería, Spain",summary,away,5/4/2001
15 Players,,,,,990,1,1,0,0,8,3,1,0,7,7,1,11,14,7,0,,,"Tuesday April 22, 2025",Valencia,Espanyol,1-Jan,"Almería, Spain",summary,away,
Ferran Torres,7,ESP,Forward,25-052,76,0,0,0,0,4,1,0,0,0,2,0,0,1,1,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,home,2/28/2000
Pau Victor,18,ESP,Forward,23-147,14,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,home,11/26/2001
Ansu Fati,10,ESP,Attacking Midfielder,22-173,61,0,0,0,0,4,1,0,0,1,0,1,0,0,1,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,home,10/31/2002
Raphinha,11,BRA,Forward / Midfielder,28-129,29,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,home,12/13/1996
Dani Olmo,20,ESP,Attacking Midfielder,26-350,61,1,0,0,0,4,2,0,0,2,1,0,3,0,1,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,home,5/7/1998
Fermin Lopez,16,ESP,Midfielder,21-346,29,0,0,0,0,4,2,0,0,0,0,0,1,1,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,home,5/11/2003
Lamine Yamal,19,ESP,Attacking Midfielder,17-283,85,0,0,0,0,10,4,0,0,0,0,0,3,2,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,home,7/13/2007
Frenkie de Jong,21,NED,Defender / Midfielder,27-345,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,home,5/12/1997
Pedri,8,ESP,Defensive Midfielder,22-148,90,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,home,11/25/2002
Gavi,6,ESP,Defensive Midfielder,20-260,90,0,0,0,0,3,0,0,0,3,3,0,0,3,1,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,home,8/4/2004
Hector Fort,32,ESP,Left Back,18-263,76,0,0,0,0,1,1,0,0,1,0,0,2,0,1,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,home,8/2/2006
Gerard Martin,35,ESP,Defender,23-055,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,home,2/25/2002
Inigo Martinez,5,ESP,Centre-Back,33-340,90,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,home,5/17/1991
Ronald Araujo,4,URU,Centre-Back,26-046,90,0,0,0,0,1,0,0,0,2,0,0,0,2,3,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,home,3/7/1999
Eric Garcia,24,ESP,Right Back,24-103,90,0,1,0,0,2,1,0,0,1,0,0,0,2,1,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,home,1/9/2001
Wojciech Szczesny,25,POL,Goalkeeper,35-004,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,home,4/18/1990
16 Players,,,,,990,1,1,0,0,40,13,0,0,10,7,1,13,11,10,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,home,
Cyle Larin,17,CAN,Forward,30-005,85,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,away,4/17/1995
Abdon Prats,9,ESP,Forward,32-136,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,away,12/5/1992
Sergi Darder,10,ESP,Left Midfielder,31-121,90,0,0,0,0,0,0,0,0,1,1,1,5,1,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,away,12/21/1993
Samu Costa,12,POR,Central Midfielder,24-146,65,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,away,11/26/2000
Marc Domenech,30,ESP,Forward,19-111,25,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,away,1/1/2006
Omar Mascarell,5,EQG,Central Midfielder,32-079,85,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,away,2/1/1993
Jan Salas,28,ESP,Midfielder,19-255,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,away,8/10/2005
Antonio Sanchez,18,ESP,Right Midfielder,28-111,80,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,away,12/31/1996
Valery Fernandez,16,ESP,Midfielder,25-150,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,away,11/23/1999
Johan Mojica,22,COL,Left Back,32-244,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,away,8/20/1992
Toni Lato,3,ESP,Defender,27-152,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,away,11/21/1997
Copete,6,ESP,Centre-Back,25-194,90,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,away,10/10/1999
Antonio Raillo,21,ESP,Centre-Back,33-196,90,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Almería, Spain",summary,away,10/8/1991
Martin Valjent,24,SVK,Centre-Back,29-132,90,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Vitoria-Gasteiz, Spain",summary,away,12/11/1995
Mateu Morey,2,ESP,Right Back,25-051,90,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Vitoria-Gasteiz, Spain",summary,away,3/1/2000
Leo Roman,13,ESP,Goalkeeper,24-290,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Vitoria-Gasteiz, Spain",summary,away,7/5/2000
16 Players,,,,,990,0,0,0,0,4,0,1,0,7,10,3,11,12,9,0,,,"Tuesday April 22, 2025",Barcelona,Mallorca,Jan-00,"Vitoria-Gasteiz, Spain",summary,away,
Borja Iglesias,7,ESP,Forward,32-096,65,1,1,0,0,4,2,0,0,0,0,1,1,0,1,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,home,1/16/1993
Iago Aspas,10,ESP,Forward / Midfielder,37-265,25,1,0,1,1,2,2,0,0,0,0,0,1,0,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,home,8/1/1987
Alfon,12,ESP,Forward,25-354,90,0,0,0,0,1,1,0,0,1,2,0,2,0,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,home,5/4/1999
Fer Lopez,28,ESP,Forward,20-334,73,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,home,5/23/2004
Iker Losada,14,ESP,Midfielder,23-265,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,home,8/1/2001
Oscar Mingueza,3,ESP,Left Midfielder,25-345,90,0,0,0,0,1,0,0,0,2,1,0,10,0,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,home,5/13/1999
Fran Beltran,8,ESP,Central Midfielder,26-079,45,0,0,0,0,2,0,1,0,1,0,0,0,3,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,home,2/2/1999
Ilaix Moriba,6,GUI,Midfielder,22-094,45,0,0,0,0,2,1,0,0,2,2,0,0,2,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,home,1/19/2003
Damian Rodriguez,25,ESP,Central Midfielder,22-037,90,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,home,3/17/2003
Hugo Alvarez,23,ESP,Right Midfielder,21-295,54,0,1,0,0,1,1,1,0,1,0,1,3,0,1,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,home,7/2/2003
Sergio Carreira,5,ESP,Defender / Midfielder,24-192,36,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,home,10/12/2000
Marcos Alonso,20,ESP,Centre-Back,34-116,90,0,0,0,0,3,1,0,0,2,0,0,1,0,1,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,home,12/28/1990
Carlos Dominguez,24,ESP,Centre-Back,24-071,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,home,2/10/2001
Yoel Lago,29,ESP,Centre-Back,21-029,74,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,home,3/24/2004
Javi Rodriguez,32,ESP,Defender,21-301,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,home,6/26/2003
Vicente Guaita,13,ESP,Goalkeeper,38-103,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,home,1/10/1987
16 Players,,,,,990,3,2,1,1,21,9,2,0,16,10,2,22,8,3,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,home,
Thierno Barry,15,FRA,Forward,22-184,63,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,away,10/21/2002
Ayoze Perez,22,ESP,Forward / Midfielder,31-268,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,away,7/29/1993
Nicolas Pepe,19,CIV,Forward,29-329,90,0,0,0,0,1,1,1,0,4,3,0,5,0,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,away,5/29/1995
Denis Suarez,6,ESP,Left Midfielder,31-107,64,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,away,1/6/1994
Tajon Buchanan,9,CAN,Defender / Midfielder,26-074,26,0,0,0,0,1,0,0,0,1,3,1,1,0,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,away,2/8/1999
Pape Gueye,18,SEN,Central Midfielder,26-089,90,0,0,0,0,0,0,0,0,1,4,0,0,1,2,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,away,1/23/1999
Santi Comesana,14,ESP,Central Midfielder,28-200,63,0,0,0,0,2,0,0,0,0,3,0,1,2,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,away,10/4/1996
Daniel Parejo,10,ESP,Midfielder,36-007,27,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,away,4/16/1989
Yeremi Pino,21,ESP,Right Midfielder,22-185,38,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,away,10/20/2002
Logan Costa,2,CPV,Defender,24-022,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,away,4/1/2001
Alfonso Pedraza,24,ESP,Left Back,29-014,90,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,away,4/8/1996
Willy Kambwala,5,FRA,Centre-Back,20-241,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,"Wednesday April 23, 2025",Celta Vigo,Villarreal,Mar-00,"Vitoria-Gasteiz, Spain",summary,away,8/24/2004
